measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2024-09-01,0.0,0.0,0.0
2024-10-01,0.0,0.0,0.0
2024-11-01,0.0,0.0,0.0
2024-12-01,0.0,0.0,0.0
2025-01-01,0.0,0.0,0.0
2025-02-01,0.0,0.0,0.0
2025-03-01,0.0,0.0,0.0
2025-04-01,0.0,0.0,0.0
2025-05-01,0.0,0.0,0.0
2025-06-01,0.0,0.0,0.0
2025-07-01,0.0,0.0,0.0
2025-08-01,0.0,0.0,0.0
2025-09-01,0.0,0.0,0.0
2025-10-01,0.0,0.0,0.0
