PLANT ID,PLANT NAME,REPORTED PRIME MOVER,REPORTED FUEL TYPE CODE,MER FUEL TYPE CODE,NUCLEAR UNIT ID,COMBINED HEAT AND POWER PLANT,YEAR,file,variable,value,MONTH,period,energy_type,prime_mover_type,mer_type,common_name,sensor_name
57745,The City of Vineland at West Vineland,PV,SUN,SUN,,N,2011,EIA923_Schedules_2_3_4_5_2011_Final_Revision.xlsx,ELEC MMBTU JAN,0,JAN,2011-01-01,Solar,Photovoltaic,Solar,quantity-consumed-electricity,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity
57745,The City of Vineland at West Vineland,PV,SUN,SUN,,N,2011,EIA923_Schedules_2_3_4_5_2011_Final_Revision.xlsx,TOT MMBTU JAN,0,JAN,2011-01-01,Solar,Photovoltaic,Solar,total-fuel-consumed,Solar - Photovoltaic - Solar - Total Fuel Consumed
57745,The City of Vineland at West Vineland,PV,SUN,SUN,,N,2011,EIA923_Schedules_2_3_4_5_2011_Final_Revision.xlsx,NETGEN JAN,0,JAN,2011-01-01,Solar,Photovoltaic,Solar,generation,Solar - Photovoltaic - Solar - Generation
57745,The City of Vineland at West Vineland,PV,SUN,SUN,,N,2011,EIA923_Schedules_2_3_4_5_2011_Final_Revision.xlsx,TOT MMBTU FEB,0,FEB,2011-02-01,Solar,Photovoltaic,Solar,total-fuel-consumed,Solar - Photovoltaic - Solar - Total Fuel Consumed
57745,The City of Vineland at West Vineland,PV,SUN,SUN,,N,2011,EIA923_Schedules_2_3_4_5_2011_Final_Revision.xlsx,NETGEN FEB,0,FEB,2011-02-01,Solar,Photovoltaic,Solar,generation,Solar - Photovoltaic - Solar - Generation
57745,The City of Vineland at West Vineland,PV,SUN,SUN,,N,2011,EIA923_Schedules_2_3_4_5_2011_Final_Revision.xlsx,ELEC MMBTU FEB,0,FEB,2011-02-01,Solar,Photovoltaic,Solar,quantity-consumed-electricity,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity
57745,The City of Vineland at West Vineland,PV,SUN,SUN,,N,2011,EIA923_Schedules_2_3_4_5_2011_Final_Revision.xlsx,ELEC MMBTU MAR,0,MAR,2011-03-01,Solar,Photovoltaic,Solar,quantity-consumed-electricity,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity
57745,The City of Vineland at West Vineland,PV,SUN,SUN,,N,2011,EIA923_Schedules_2_3_4_5_2011_Final_Revision.xlsx,TOT MMBTU MAR,0,MAR,2011-03-01,Solar,Photovoltaic,Solar,total-fuel-consumed,Solar - Photovoltaic - Solar - Total Fuel Consumed
57745,The City of Vineland at West Vineland,PV,SUN,SUN,,N,2011,EIA923_Schedules_2_3_4_5_2011_Final_Revision.xlsx,NETGEN MAR,0,MAR,2011-03-01,Solar,Photovoltaic,Solar,generation,Solar - Photovoltaic - Solar - Generation
57745,The City of Vineland at West Vineland,PV,SUN,SUN,,N,2011,EIA923_Schedules_2_3_4_5_2011_Final_Revision.xlsx,NETGEN APR,0,APR,2011-04-01,Solar,Photovoltaic,Solar,generation,Solar - Photovoltaic - Solar - Generation
